"_time","avg_ResponseTime","min_ResponseTime","max_ResponseTime"
"2025-03-24T19:30:00.000-0400","3.264545454545454","2.934","4.039"
"2025-03-24T19:45:00.000-0400","3.3455","2.864","4.665"
"2025-03-24T20:00:00.000-0400","3.5390526315789477","2.890","5.345"
"2025-03-24T20:15:00.000-0400","3.217142857142857","2.684","3.926"
"2025-03-24T20:30:00.000-0400","3.2689259259259265","2.753","4.142"
"2025-03-24T20:45:00.000-0400","3.2989545454545453","2.677","3.859"
"2025-03-24T21:00:00.000-0400","3.0271851851851856","2.564","4.205"
"2025-03-24T21:15:00.000-0400","2.9460930232558145","2.480","4.208"
"2025-03-24T21:30:00.000-0400","2.9687142857142854","2.451","3.533"
"2025-03-24T21:45:00.000-0400","3.088","2.560","4.147"
"2025-03-24T22:00:00.000-0400","3.066575757575758","2.330","6.429"
"2025-03-24T22:15:00.000-0400","2.8598076923076925","2.360","3.288"
"2025-03-24T22:30:00.000-0400","2.9430526315789476","2.551","3.383"
"2025-03-24T22:45:00.000-0400","2.9685416666666664","2.432","4.293"
"2025-03-24T23:00:00.000-0400","3.0930000000000004","2.623","3.791"
"2025-03-24T23:15:00.000-0400","2.86671875","2.470","3.416"
"2025-03-24T23:30:00.000-0400","2.8533913043478263","2.312","3.624"
"2025-03-24T23:45:00.000-0400","2.7415757575757578","2.309","3.568"
"2025-03-25T00:00:00.000-0400","2.95115","2.313","3.441"
"2025-03-25T00:15:00.000-0400","2.7586428571428567","2.401","3.343"
"2025-03-25T00:30:00.000-0400","2.8431999999999995","2.401","3.554"
"2025-03-25T00:45:00.000-0400","2.9996428571428573","2.403","3.606"
"2025-03-25T01:00:00.000-0400","2.983833333333333","2.523","3.585"
"2025-03-25T01:15:00.000-0400","2.9391428571428575","2.483","3.593"
"2025-03-25T01:30:00.000-0400","3.076333333333334","2.590","3.361"
"2025-03-25T01:45:00.000-0400","3.28","2.583","5.074"
"2025-03-25T02:00:00.000-0400","3.2185","2.360","4.070"
"2025-03-25T02:15:00.000-0400","2.99425","2.746","3.284"
"2025-03-25T02:30:00.000-0400","3.404833333333333","2.715","4.401"
"2025-03-25T02:45:00.000-0400","4.0985000000000005","2.844","6.026"
"2025-03-25T03:00:00.000-0400","3.2624000000000004","2.839","3.754"
"2025-03-25T03:15:00.000-0400","2.9985","2.893","3.104"
"2025-03-25T03:30:00.000-0400","2.8713333333333337","2.677","3.024"
"2025-03-25T03:45:00.000-0400","3.4655","3.355","3.576"
"2025-03-25T04:00:00.000-0400","3.136","3.043","3.229"
"2025-03-25T04:15:00.000-0400","3.618","3.561","3.675"
"2025-03-25T04:30:00.000-0400","3.2451999999999996","2.901","3.932"
"2025-03-25T04:45:00.000-0400","3.01","3.01","3.01"
"2025-03-25T05:00:00.000-0400","3.543","3.543","3.543"
"2025-03-25T05:15:00.000-0400","2.8920000000000003","2.870","2.914"
"2025-03-25T05:30:00.000-0400","3.35875","2.910","3.767"
"2025-03-25T05:45:00.000-0400","2.813","2.813","2.813"
"2025-03-25T06:00:00.000-0400","3.0847499999999997","2.761","3.327"
"2025-03-25T06:15:00.000-0400","3.0949999999999998","2.632","3.774"
"2025-03-25T06:30:00.000-0400","3.425333333333333","2.859","4.097"
"2025-03-25T06:45:00.000-0400","2.9146666666666667","2.693","3.304"
"2025-03-25T07:00:00.000-0400","3.119666666666667","2.767","3.507"
"2025-03-25T07:15:00.000-0400","3.4367500000000004","3.145","4.123"
"2025-03-25T07:30:00.000-0400","3.1032","2.551","3.552"
"2025-03-25T07:45:00.000-0400","2.8813333333333335","2.631","3.476"
"2025-03-25T08:00:00.000-0400","3.0375","2.715","4.288"
"2025-03-25T08:15:00.000-0400","3.111117647058823","2.518","4.126"
"2025-03-25T08:30:00.000-0400","2.9460476190476195","2.482","3.438"
"2025-03-25T08:45:00.000-0400","2.9120999999999997","2.496","3.351"
"2025-03-25T09:00:00.000-0400","3.1105","2.504","3.870"
"2025-03-25T09:15:00.000-0400","2.9212777777777776","2.687","3.680"
"2025-03-25T09:30:00.000-0400","3.1541250000000005","2.685","3.822"
"2025-03-25T09:45:00.000-0400","3.069","2.521","3.592"
"2025-03-25T10:00:00.000-0400","2.9516666666666667","2.450","3.622"
"2025-03-25T10:15:00.000-0400","2.899","2.510","3.250"
"2025-03-25T10:30:00.000-0400","3.0685000000000002","2.629","3.824"
"2025-03-25T10:45:00.000-0400","3.127105263157895","2.524","3.889"
"2025-03-25T11:00:00.000-0400","3.0096666666666665","2.581","3.524"
"2025-03-25T11:15:00.000-0400","3.0727368421052628","2.417","3.831"
"2025-03-25T11:30:00.000-0400","3.027388888888889","2.470","4.005"
"2025-03-25T11:45:00.000-0400","3.2622727272727277","2.572","4.667"
"2025-03-25T12:00:00.000-0400","2.9790666666666663","2.507","3.359"
"2025-03-25T12:15:00.000-0400","3.09325","2.447","4.178"
"2025-03-25T12:30:00.000-0400","3.001235294117647","2.514","3.558"
"2025-03-25T12:45:00.000-0400","2.996153846153847","2.475","3.363"
"2025-03-25T13:00:00.000-0400","4.0671333333333335","2.431","16.163"
"2025-03-25T13:15:00.000-0400","2.9281666666666664","2.465","4.639"
"2025-03-25T13:30:00.000-0400","3.2087272727272733","2.585","4.102"
"2025-03-25T13:45:00.000-0400","3.2572727272727273","2.722","3.816"
"2025-03-25T14:00:00.000-0400","3.1907500000000004","2.498","3.873"
"2025-03-25T14:15:00.000-0400","3.0587142857142857","2.435","3.594"
"2025-03-25T14:30:00.000-0400","3.067933333333334","2.699","3.569"
"2025-03-25T14:45:00.000-0400","2.999833333333333","2.567","3.811"
"2025-03-25T15:00:00.000-0400","2.9068125","2.530","3.461"
"2025-03-25T15:15:00.000-0400","3.2179285714285717","2.595","3.805"
"2025-03-25T15:30:00.000-0400","3.181625","2.491","4.421"
"2025-03-25T15:45:00.000-0400","3.1383999999999994","2.473","3.684"
"2025-03-25T16:00:00.000-0400","3.1198333333333332","2.632","3.862"
"2025-03-25T16:15:00.000-0400","3.215692307692308","2.569","5.102"
"2025-03-25T16:30:00.000-0400","3.3513999999999995","3.041","3.851"
"2025-03-25T16:45:00.000-0400","3.0628","2.484","3.847"
"2025-03-25T17:00:00.000-0400","3.269222222222222","2.615","3.837"
"2025-03-25T17:15:00.000-0400","3.0749999999999993","2.730","3.932"
"2025-03-25T17:30:00.000-0400","3.055142857142857","2.382","3.997"
"2025-03-25T17:45:00.000-0400","3.1941875","2.562","4.133"
"2025-03-25T18:00:00.000-0400","3.1026249999999997","2.715","4.079"
"2025-03-25T18:15:00.000-0400","3.0448333333333335","2.574","4.169"
"2025-03-25T18:30:00.000-0400","3.071214285714286","2.445","3.782"
"2025-03-25T18:45:00.000-0400","2.994636363636364","2.511","4.251"
"2025-03-25T19:00:00.000-0400","3.1071666666666666","2.512","3.972"
"2025-03-25T19:15:00.000-0400","3.1200624999999995","2.596","3.718"
"2025-03-25T19:30:00.000-0400","3.186","2.709","4.515"
"2025-03-25T19:45:00.000-0400","3.0662222222222226","2.486","3.994"
"2025-03-25T20:00:00.000-0400","3.0542500000000006","2.665","3.702"
"2025-03-25T20:15:00.000-0400","2.9564117647058823","2.385","3.477"
"2025-03-25T20:30:00.000-0400","3.0880714285714284","2.358","4.306"
"2025-03-25T20:45:00.000-0400","3.093384615384615","2.627","3.686"
"2025-03-25T21:00:00.000-0400","3.0005384615384614","2.454","3.556"
"2025-03-25T21:15:00.000-0400","3.129642857142857","2.277","3.751"
"2025-03-25T21:30:00.000-0400","3.061368421052632","2.457","4.327"
"2025-03-25T21:45:00.000-0400","2.98445","2.564","3.723"
"2025-03-25T22:00:00.000-0400","3.0443","2.319","3.904"
"2025-03-25T22:15:00.000-0400","3.159","2.547","3.971"
"2025-03-25T22:30:00.000-0400","3.00656","2.479","4.946"
"2025-03-25T22:45:00.000-0400","2.903117647058824","2.304","4.426"
"2025-03-25T23:00:00.000-0400","2.9007857142857145","2.242","3.472"
"2025-03-25T23:15:00.000-0400","2.7437500000000004","2.145","3.186"
"2025-03-25T23:30:00.000-0400","2.880590909090909","2.354","3.550"
"2025-03-25T23:45:00.000-0400","2.9563571428571427","2.424","4.184"
"2025-03-26T00:00:00.000-0400","2.8379000000000003","2.494","3.196"
"2025-03-26T00:15:00.000-0400","2.7359999999999998","2.378","3.155"
"2025-03-26T00:30:00.000-0400","3.1805999999999996","2.984","3.639"
"2025-03-26T00:45:00.000-0400","2.67325","2.515","2.905"
"2025-03-26T01:00:00.000-0400","2.7803333333333335","2.490","3.127"
"2025-03-26T01:15:00.000-0400","2.907666666666667","2.588","3.427"
"2025-03-26T01:30:00.000-0400","3.0685000000000002","2.452","3.562"
"2025-03-26T01:45:00.000-0400","2.9517499999999997","2.509","3.283"
"2025-03-26T02:00:00.000-0400","3.0370000000000004","2.718","3.769"
"2025-03-26T02:15:00.000-0400","3.396","3.396","3.396"
"2025-03-26T02:30:00.000-0400","2.612","2.612","2.612"
"2025-03-26T02:45:00.000-0400","3.0484999999999998","2.728","3.238"
"2025-03-26T03:00:00.000-0400","3.4092","2.914","3.782"
"2025-03-26T03:15:00.000-0400","3.0100000000000002","2.940","3.127"
"2025-03-26T03:30:00.000-0400","3.168","3.168","3.168"
"2025-03-26T03:45:00.000-0400","2.859","2.744","2.974"
"2025-03-26T04:00:00.000-0400","3.0779","2.534","3.894"
"2025-03-26T04:15:00.000-0400","3.2103333333333333","2.578","4.011"
"2025-03-26T04:30:00.000-0400","3.08325","2.862","3.391"
"2025-03-26T04:45:00.000-0400","3.3959999999999995","3.303","3.455"
"2025-03-26T05:00:00.000-0400","2.9586249999999996","2.585","3.652"
"2025-03-26T05:15:00.000-0400","2.8783333333333334","2.734","3.002"
"2025-03-26T05:30:00.000-0400","3.2018571428571434","2.514","4.627"
"2025-03-26T05:45:00.000-0400","3.414","3.331","3.488"
"2025-03-26T06:00:00.000-0400","3.063","2.710","3.568"
"2025-03-26T06:15:00.000-0400","4.038","3.318","4.758"
"2025-03-26T06:30:00.000-0400","2.858333333333333","2.475","3.536"
"2025-03-26T06:45:00.000-0400","2.7403333333333335","2.338","3.110"
"2025-03-26T07:00:00.000-0400","2.8623333333333334","2.645","3.099"
"2025-03-26T07:15:00.000-0400","2.9955833333333337","2.516","3.541"
"2025-03-26T07:30:00.000-0400","3.037714285714286","2.743","3.776"
"2025-03-26T07:45:00.000-0400","3.1031111111111116","2.459","4.236"
"2025-03-26T08:00:00.000-0400","3.105333333333333","2.746","3.330"
"2025-03-26T08:15:00.000-0400","3.0742","2.502","3.756"
"2025-03-26T08:30:00.000-0400","3.0414","2.499","4.054"
"2025-03-26T08:45:00.000-0400","3.028647058823529","2.354","3.907"
"2025-03-26T09:00:00.000-0400","2.9386666666666668","2.351","3.493"
"2025-03-26T09:15:00.000-0400","2.8297352941176475","0.069","3.821"
"2025-03-26T09:30:00.000-0400","2.9804444444444442","2.312","3.999"
"2025-03-26T09:45:00.000-0400","2.9716086956521734","2.461","3.552"
"2025-03-26T10:00:00.000-0400","2.916962962962962","2.403","3.806"
"2025-03-26T10:15:00.000-0400","3.0675833333333333","2.411","3.932"
"2025-03-26T10:30:00.000-0400","3.1575882352941176","2.491","4.194"
"2025-03-26T10:45:00.000-0400","3.0730454545454546","2.415","4.500"
"2025-03-26T11:00:00.000-0400","3.0815652173913044","2.472","4.083"
"2025-03-26T11:15:00.000-0400","3.2023809523809526","2.561","4.546"
"2025-03-26T11:30:00.000-0400","2.970333333333334","2.488","3.795"
"2025-03-26T11:45:00.000-0400","3.195315789473684","2.563","4.719"
"2025-03-26T12:00:00.000-0400","3.2216521739130433","2.634","4.546"
"2025-03-26T12:15:00.000-0400","3.2515599999999996","2.444","4.892"
"2025-03-26T12:30:00.000-0400","3.205206896551724","2.599","3.810"
"2025-03-26T12:45:00.000-0400","3.2638947368421056","2.592","4.416"
"2025-03-26T13:00:00.000-0400","3.1527241379310347","2.414","4.063"
"2025-03-26T13:15:00.000-0400","3.09012","2.516","4.506"
"2025-03-26T13:30:00.000-0400","3.0897368421052627","2.719","3.595"
"2025-03-26T13:45:00.000-0400","2.9679565217391306","2.517","3.758"
"2025-03-26T14:00:00.000-0400","3.2761904761904765","2.663","4.481"
"2025-03-26T14:15:00.000-0400","2.895928571428571","2.458","3.689"
"2025-03-26T14:30:00.000-0400","2.997952380952381","2.407","3.649"
"2025-03-26T14:45:00.000-0400","3.0230500000000005","2.424","3.720"
"2025-03-26T15:00:00.000-0400","2.965923076923077","2.487","3.336"
"2025-03-26T15:15:00.000-0400","3.0793125","2.653","3.685"
"2025-03-26T15:30:00.000-0400","3.0809","2.359","3.721"
"2025-03-26T15:45:00.000-0400","3.1141111111111113","2.473","3.749"
"2025-03-26T16:00:00.000-0400","2.924","2.620","3.274"
"2025-03-26T16:15:00.000-0400","3.0579444444444444","2.368","3.899"
"2025-03-26T16:30:00.000-0400","3.048","2.449","3.795"
"2025-03-26T16:45:00.000-0400","3.170625","2.410","4.153"
"2025-03-26T17:00:00.000-0400","3.3033684210526313","2.602","4.611"
"2025-03-26T17:15:00.000-0400","3.1965238095238093","2.352","4.800"
"2025-03-26T17:30:00.000-0400","3.0395714285714286","2.591","3.713"
"2025-03-26T17:45:00.000-0400","3.0204117647058824","2.678","3.550"
"2025-03-26T18:00:00.000-0400","3.22885","2.454","7.741"
"2025-03-26T18:15:00.000-0400","3.007692307692307","2.597","3.427"
"2025-03-26T18:30:00.000-0400","3.0892","2.364","3.907"
"2025-03-26T18:45:00.000-0400","3.4242499999999993","2.627","4.460"
"2025-03-26T19:00:00.000-0400","3.260555555555556","2.518","4.721"
"2025-03-26T19:15:00.000-0400","3.0701875","2.536","4.228"
"2025-03-26T19:30:00.000-0400","2.9401111111111105","2.473","3.683"
"2025-03-26T19:45:00.000-0400","3.1058666666666666","2.521","4.152"
"2025-03-26T20:00:00.000-0400","3.1128214285714284","2.552","3.817"
"2025-03-26T20:15:00.000-0400","2.9342307692307696","2.497","3.523"
"2025-03-26T20:30:00.000-0400","3.1433703703703704","2.599","4.067"
"2025-03-26T20:45:00.000-0400","3.007125","2.454","3.632"
"2025-03-26T21:00:00.000-0400","3.103090909090909","2.608","3.654"
"2025-03-26T21:15:00.000-0400","3.17076","2.536","4.595"
"2025-03-26T21:30:00.000-0400","3.031870967741935","2.418","4.278"
"2025-03-26T21:45:00.000-0400","3.016125","2.337","4.470"
"2025-03-26T22:00:00.000-0400","3.0675600000000003","2.426","4.582"
"2025-03-26T22:15:00.000-0400","2.91059375","2.386","3.685"
"2025-03-26T22:30:00.000-0400","2.9643513513513513","2.427","3.974"
"2025-03-26T22:45:00.000-0400","2.8879583333333336","2.474","3.732"
"2025-03-26T23:00:00.000-0400","2.9491153846153844","2.231","4.190"
"2025-03-26T23:15:00.000-0400","2.6054500000000003","0.173","3.458"
"2025-03-26T23:30:00.000-0400","2.9278148148148153","2.266","3.822"
"2025-03-26T23:45:00.000-0400","2.8203750000000003","2.246","3.779"
"2025-03-27T00:00:00.000-0400","2.8164545454545458","2.392","3.499"
"2025-03-27T00:15:00.000-0400","2.9838","2.447","3.618"
"2025-03-27T00:30:00.000-0400","2.8957272727272727","2.296","3.711"
"2025-03-27T00:45:00.000-0400","2.9391874999999996","2.396","4.317"
"2025-03-27T01:00:00.000-0400","2.60325","2.419","2.854"
"2025-03-27T01:15:00.000-0400","2.8646666666666665","2.376","3.318"
"2025-03-27T01:30:00.000-0400","2.8398","2.602","3.209"
"2025-03-27T01:45:00.000-0400","3.141166666666667","2.789","3.501"
"2025-03-27T02:00:00.000-0400","2.618","2.457","2.776"
"2025-03-27T02:15:00.000-0400","2.9286","2.385","3.807"
"2025-03-27T02:30:00.000-0400","2.7228","2.374","3.353"
"2025-03-27T02:45:00.000-0400","2.8125","2.704","2.921"
"2025-03-27T03:00:00.000-0400","3.2090000000000005","3.086","3.370"
"2025-03-27T03:15:00.000-0400","2.755","2.755","2.755"
"2025-03-27T03:30:00.000-0400","2.978","2.978","2.978"
"2025-03-27T03:45:00.000-0400","2.684","2.600","2.768"
"2025-03-27T04:00:00.000-0400","2.9370000000000003","2.516","3.358"
"2025-03-27T04:15:00.000-0400","2.865","2.800","2.951"
"2025-03-27T04:30:00.000-0400","2.653","2.653","2.653"
"2025-03-27T04:45:00.000-0400","2.747","2.747","2.747"
"2025-03-27T05:00:00.000-0400","3.1313333333333335","2.477","3.761"
"2025-03-27T05:15:00.000-0400","3.3180000000000005","2.654","3.758"
"2025-03-27T05:30:00.000-0400","3.1372","2.749","3.759"
"2025-03-27T05:45:00.000-0400","3.372","2.762","4.201"
"2025-03-27T06:00:00.000-0400","2.7545","2.567","2.916"
"2025-03-27T06:15:00.000-0400","3.0520000000000005","2.589","3.924"
"2025-03-27T06:30:00.000-0400","3.039785714285714","2.402","3.679"
"2025-03-27T06:45:00.000-0400","3.1365","2.584","4.180"
"2025-03-27T07:00:00.000-0400","2.944555555555555","2.343","3.707"
"2025-03-27T07:15:00.000-0400","2.848833333333333","2.425","3.229"
"2025-03-27T07:30:00.000-0400","2.9610999999999996","2.485","3.635"
"2025-03-27T07:45:00.000-0400","3.0222307692307693","2.503","3.829"
"2025-03-27T08:00:00.000-0400","3.09225","2.362","3.713"
"2025-03-27T08:15:00.000-0400","3.1182","2.650","3.679"
"2025-03-27T08:30:00.000-0400","3.0879999999999996","2.423","3.999"
"2025-03-27T08:45:00.000-0400","2.968277777777778","2.491","3.828"
"2025-03-27T09:00:00.000-0400","3.2873684210526317","2.511","4.217"
"2025-03-27T09:15:00.000-0400","2.885857142857143","2.408","3.576"
"2025-03-27T09:30:00.000-0400","2.845307692307692","0.126","3.671"
"2025-03-27T09:45:00.000-0400","2.865212121212121","0.118","3.446"
"2025-03-27T10:00:00.000-0400","3.167266666666667","2.550","3.808"
"2025-03-27T10:15:00.000-0400","3.2302173913043477","2.362","4.776"
"2025-03-27T10:30:00.000-0400","2.857047619047619","2.336","3.528"
"2025-03-27T10:45:00.000-0400","3.0889285714285717","2.426","3.766"
"2025-03-27T11:00:00.000-0400","3.0484444444444443","2.558","3.647"
"2025-03-27T11:15:00.000-0400","3.2456521739130437","2.718","4.260"
"2025-03-27T11:30:00.000-0400","3.099772727272727","2.448","4.125"
"2025-03-27T11:45:00.000-0400","3.346260869565217","2.475","4.120"
"2025-03-27T12:00:00.000-0400","2.9578518518518515","2.408","3.795"
"2025-03-27T12:15:00.000-0400","2.973818181818182","2.625","3.760"
"2025-03-27T12:30:00.000-0400","3.065578947368421","2.446","3.719"
"2025-03-27T12:45:00.000-0400","3.096515151515151","2.554","3.735"
"2025-03-27T13:00:00.000-0400","3.0130000000000003","2.537","3.573"
"2025-03-27T13:15:00.000-0400","3.098541666666666","2.412","3.920"
"2025-03-27T13:30:00.000-0400","2.9721923076923082","2.464","3.647"
"2025-03-27T13:45:00.000-0400","2.8773529411764707","2.427","3.432"
"2025-03-27T14:00:00.000-0400","3.073954545454546","2.365","3.560"
"2025-03-27T14:15:00.000-0400","3.134260869565217","2.577","5.028"
"2025-03-27T14:30:00.000-0400","3.0588750000000005","2.533","3.842"
"2025-03-27T14:45:00.000-0400","3.1118750000000004","2.353","4.090"
"2025-03-27T15:00:00.000-0400","3.0452499999999993","2.317","4.088"
"2025-03-27T15:15:00.000-0400","3.280222222222222","2.531","5.873"
"2025-03-27T15:30:00.000-0400","3.0376875","2.584","3.904"
"2025-03-27T15:45:00.000-0400","3.2940588235294115","2.480","3.927"
"2025-03-27T16:00:00.000-0400","3.1360000000000006","2.521","3.814"
"2025-03-27T16:15:00.000-0400","3.2803571428571425","2.699","3.987"
"2025-03-27T16:30:00.000-0400","2.9023333333333334","2.451","3.333"
"2025-03-27T16:45:00.000-0400","3.101375","2.730","3.705"
"2025-03-27T17:00:00.000-0400","3.06355","2.611","3.915"
"2025-03-27T17:15:00.000-0400","3.2116875","2.789","4.505"
"2025-03-27T17:30:00.000-0400","2.98575","2.561","3.944"
"2025-03-27T17:45:00.000-0400","3.089571428571429","2.701","3.899"
"2025-03-27T18:00:00.000-0400","3.096461538461538","2.480","3.959"
"2025-03-27T18:15:00.000-0400","2.897478260869565","2.423","3.601"
"2025-03-27T18:30:00.000-0400","3.057652173913043","2.445","4.356"
"2025-03-27T18:45:00.000-0400","3.0536190476190477","2.576","3.704"
"2025-03-27T19:00:00.000-0400","2.8897500000000007","2.570","3.350"
"2025-03-27T19:15:00.000-0400","3.1536875","2.538","4.377"
"2025-03-27T19:30:00.000-0400","3.1756666666666664","2.541","4.135"
"2025-03-27T19:45:00.000-0400","2.9974117647058827","2.465","3.744"
"2025-03-27T20:00:00.000-0400","3.0765","2.721","4.222"
"2025-03-27T20:15:00.000-0400","3.0342307692307693","2.358","4.810"
"2025-03-27T20:30:00.000-0400","3.0282592592592597","2.521","3.734"
"2025-03-27T20:45:00.000-0400","3.0399333333333334","2.531","4.153"
"2025-03-27T21:00:00.000-0400","3.012481481481481","2.559","5.089"
"2025-03-27T21:15:00.000-0400","3.0372413793103448","2.581","4.554"
"2025-03-27T21:30:00.000-0400","3.155291666666667","2.545","3.918"
"2025-03-27T21:45:00.000-0400","3.0061851851851853","2.476","3.604"
"2025-03-27T22:00:00.000-0400","3.0224615384615388","2.418","3.888"
"2025-03-27T22:15:00.000-0400","3.011952380952381","2.433","3.912"
"2025-03-27T22:30:00.000-0400","3.1223043478260872","2.422","5.605"
"2025-03-27T22:45:00.000-0400","2.89795652173913","2.378","3.526"
"2025-03-27T23:00:00.000-0400","2.8676666666666666","2.348","3.566"
"2025-03-27T23:15:00.000-0400","2.9816363636363636","2.375","3.603"
"2025-03-27T23:30:00.000-0400","2.8531","2.483","3.609"
"2025-03-27T23:45:00.000-0400","3.1350909090909096","2.510","4.089"
"2025-03-28T00:00:00.000-0400","3.1159090909090916","2.494","4.530"
"2025-03-28T00:15:00.000-0400","2.8599999999999994","2.330","3.804"
"2025-03-28T00:30:00.000-0400","2.997142857142857","2.420","3.840"
"2025-03-28T00:45:00.000-0400","2.779875","2.660","3.261"
"2025-03-28T01:00:00.000-0400","2.9228","2.418","3.791"
"2025-03-28T01:15:00.000-0400","2.9138","2.664","3.302"
"2025-03-28T01:30:00.000-0400","2.79625","2.511","3.431"
"2025-03-28T01:45:00.000-0400","3.1304999999999996","2.722","3.424"
"2025-03-28T02:00:00.000-0400","3.3219999999999996","2.818","4.023"
"2025-03-28T02:15:00.000-0400","2.860333333333333","2.710","3.042"
"2025-03-28T02:30:00.000-0400","2.8556","2.472","3.596"
"2025-03-28T02:45:00.000-0400","2.6103333333333336","2.317","2.929"
"2025-03-28T03:00:00.000-0400","3.2550000000000003","2.887","3.540"
"2025-03-28T03:15:00.000-0400",,,
"2025-03-28T03:30:00.000-0400","2.8905000000000003","2.658","3.123"
"2025-03-28T03:45:00.000-0400","2.7824","2.401","3.329"
"2025-03-28T04:00:00.000-0400","2.889666666666667","2.772","3.035"
"2025-03-28T04:15:00.000-0400","3.0199999999999996","2.601","3.260"
"2025-03-28T04:30:00.000-0400","5.452500000000001","3.197","7.708"
"2025-03-28T04:45:00.000-0400","3.08825","2.898","3.365"
"2025-03-28T05:00:00.000-0400","2.6405000000000003","2.452","2.829"
"2025-03-28T05:15:00.000-0400","2.7655000000000003","2.648","2.883"
"2025-03-28T05:30:00.000-0400","2.7454000000000005","2.534","3.036"
"2025-03-28T05:45:00.000-0400","2.9368000000000003","2.650","3.307"
"2025-03-28T06:00:00.000-0400","2.7840000000000003","2.569","3.232"
"2025-03-28T06:15:00.000-0400","2.835","2.728","2.924"
"2025-03-28T06:30:00.000-0400","3.08375","2.679","3.886"
"2025-03-28T06:45:00.000-0400","2.9922000000000004","2.511","3.405"
"2025-03-28T07:00:00.000-0400","3.0383","2.464","3.366"
"2025-03-28T07:15:00.000-0400","3.2992500000000002","2.296","3.990"
"2025-03-28T07:30:00.000-0400","2.9105454545454545","2.474","3.422"
"2025-03-28T07:45:00.000-0400","2.979","2.442","3.963"
"2025-03-28T08:00:00.000-0400","3.0744444444444445","2.759","3.855"
"2025-03-28T08:15:00.000-0400","2.971375","2.578","3.836"
"2025-03-28T08:30:00.000-0400","3.1222666666666665","2.575","3.825"
"2025-03-28T08:45:00.000-0400","3.2078571428571427","2.585","4.751"
"2025-03-28T09:00:00.000-0400","3.12395","2.550","3.638"
"2025-03-28T09:15:00.000-0400","3.0482727272727272","2.459","3.929"
"2025-03-28T09:30:00.000-0400","2.9937222222222224","2.399","3.864"
"2025-03-28T09:45:00.000-0400","2.9775294117647055","2.354","3.754"
"2025-03-28T10:00:00.000-0400","3.176545454545454","2.502","4.165"
"2025-03-28T10:15:00.000-0400","3.1875","2.713","4.747"
"2025-03-28T10:30:00.000-0400","3.0562222222222224","2.476","3.788"
"2025-03-28T10:45:00.000-0400","3.041571428571429","2.402","4.166"
"2025-03-28T11:00:00.000-0400","3.2141818181818183","2.498","4.222"
"2025-03-28T11:15:00.000-0400","3.1579","2.564","4.277"
"2025-03-28T11:30:00.000-0400","2.856842105263158","2.470","3.702"
"2025-03-28T11:45:00.000-0400","3.1654761904761903","2.447","4.955"
"2025-03-28T12:00:00.000-0400","3.038333333333333","2.478","4.619"
"2025-03-28T12:15:00.000-0400","3.303533333333333","2.687","4.648"
"2025-03-28T12:30:00.000-0400","3.013185185185185","2.374","3.925"
"2025-03-28T12:45:00.000-0400","3.0530833333333334","2.335","3.930"
"2025-03-28T13:00:00.000-0400","3.1500434782608697","2.436","4.585"
"2025-03-28T13:15:00.000-0400","3.1246","2.438","7.827"
"2025-03-28T13:30:00.000-0400","3.0771999999999995","2.387","3.805"
"2025-03-28T13:45:00.000-0400","3.04488","2.475","3.862"
"2025-03-28T14:00:00.000-0400","3.0202500000000003","2.529","3.634"
"2025-03-28T14:15:00.000-0400","3.309","2.570","4.682"
"2025-03-28T14:30:00.000-0400","3.0352380952380953","2.518","4.006"
"2025-03-28T14:45:00.000-0400","3.137","2.404","3.772"
"2025-03-28T15:00:00.000-0400","3.2288571428571435","2.561","5.978"
"2025-03-28T15:15:00.000-0400","3.0712333333333333","2.617","4.166"
"2025-03-28T15:30:00.000-0400","3.1419523809523815","2.613","3.856"
"2025-03-28T15:45:00.000-0400","2.9821739130434777","2.532","3.845"
"2025-03-28T16:00:00.000-0400","3.0577826086956525","2.500","4.032"
"2025-03-28T16:15:00.000-0400","2.9730769230769236","2.555","3.439"
"2025-03-28T16:30:00.000-0400","2.953185185185186","2.559","4.054"
"2025-03-28T16:45:00.000-0400","3.0224347826086952","2.439","3.821"
"2025-03-28T17:00:00.000-0400","2.7955454545454543","2.453","3.021"
"2025-03-28T17:15:00.000-0400","3.1600645161290317","2.514","4.597"
"2025-03-28T17:30:00.000-0400","3.092391304347826","2.625","3.895"
"2025-03-28T17:45:00.000-0400","2.8999285714285716","2.487","3.448"
"2025-03-28T18:00:00.000-0400","3.122916666666667","2.534","3.994"
"2025-03-28T18:15:00.000-0400","3.136083333333333","2.650","5.559"
"2025-03-28T18:30:00.000-0400","3.110060606060606","2.523","4.034"
"2025-03-28T18:45:00.000-0400","3.085892857142857","2.399","4.153"
"2025-03-28T19:00:00.000-0400","2.9691379310344823","2.476","4.063"
"2025-03-28T19:15:00.000-0400","3.0157","2.480","4.525"
"2025-03-28T19:30:00.000-0400","3.0756666666666668","2.649","3.847"
"2025-03-28T19:45:00.000-0400","2.965794117647059","2.424","3.768"
"2025-03-28T20:00:00.000-0400","3.10862962962963","2.594","3.892"
"2025-03-28T20:15:00.000-0400","3.0534166666666667","2.414","3.560"
"2025-03-28T20:30:00.000-0400","3.0402727272727272","2.551","4.050"
"2025-03-28T20:45:00.000-0400","2.999724137931034","2.463","3.801"
"2025-03-28T21:00:00.000-0400","3.0818823529411765","2.509","3.917"
"2025-03-28T21:15:00.000-0400","2.928181818181819","2.466","3.633"
